Hash64	Hash56	Candidate	IndexSource	MatchKind
32ef07ce3780dca1	ef07ce3780dca1	ui/generated/datasources/zm.lua	hashes/global/bo6.csv	exact64
32ef07ce3780dca1	ef07ce3780dca1	ui/generated/datasources/zm.lua	hashes/global/bo6sp.csv	exact64
32ef07ce3780dca1	ef07ce3780dca1	ui/generated/datasources/zm.lua	hashes/global/bo7.csv	exact64
32ef07ce3780dca1	ef07ce3780dca1	ui/generated/datasources/zm.lua	hashes/lua/bo6.csv	exact64
3301869ac62510a3	01869ac62510a3	vehiclecategory	hashes/global/mwiii.csv	exact64
33044f297812685d	044f297812685d	gray5	hashes/global/bo4.csv	exact64
33044f297812685d	044f297812685d	gray5	hashes/scr/bo4.csv	exact64
33044f297812685d	044f297812685d	gray5	hashes/scr/bocw.csv	exact64
33101f241bef558a	101f241bef558a	lua_menu/inactive	hashes/global/bo7.csv	exact64
33101f241bef558a	101f241bef558a	lua_menu/inactive	hashes/global/mwiii.csv	exact64
33111a192fb39e85	111a192fb39e85	hvt	hashes/global/bo4.csv	exact64
33111a192fb39e85	111a192fb39e85	hvt	hashes/global/bo6.csv	exact64
33111a192fb39e85	111a192fb39e85	hvt	hashes/global/bo6sp.csv	exact64
33111a192fb39e85	111a192fb39e85	hvt	hashes/global/bo7.csv	exact64
33111a192fb39e85	111a192fb39e85	hvt	hashes/scr/bocw.csv	exact64
331408192fb5b5c6	1408192fb5b5c6	hud	hashes/global/bo4.csv	exact64
331408192fb5b5c6	1408192fb5b5c6	hud	hashes/global/bo6.csv	exact64
331408192fb5b5c6	1408192fb5b5c6	hud	hashes/global/bo6sp.csv	exact64
331408192fb5b5c6	1408192fb5b5c6	hud	hashes/global/bo7.csv	exact64
331408192fb5b5c6	1408192fb5b5c6	hud	hashes/scr/bo4.csv	exact64
331408192fb5b5c6	1408192fb5b5c6	hud	hashes/scr/bo6.csv	exact64
331408192fb5b5c6	1408192fb5b5c6	hud	hashes/scr/bocw.csv	exact64
33212bfdb4fec7bf	212bfdb4fec7bf	jup_ui_store_protag_label_text	hashes/global/bo6.csv	exact64
33212bfdb4fec7bf	212bfdb4fec7bf	jup_ui_store_protag_label_text	hashes/global/bo6sp.csv	exact64
33212bfdb4fec7bf	212bfdb4fec7bf	jup_ui_store_protag_label_text	hashes/global/bo7.csv	exact64
33212bfdb4fec7bf	212bfdb4fec7bf	jup_ui_store_protag_label_text	hashes/global/mwiii.csv	exact64
332816c836550c3f	2816c836550c3f	getweaponextraattachments	hashes/global/bo7.csv	exact64
333208da8535fecd	3208da8535fecd	elementaction	hashes/global/bo7.csv	exact64
33331665bcebee89	331665bcebee89	genericpopupframe	hashes/global/bo7.csv	exact64
333df8275512180d	3df8275512180d	matchstats	hashes/global/bo7.csv	exact64
3344386d3f0a6741	44386d3f0a6741	setreceiveactivityinvites	hashes/global/bo7.csv	exact64
3349c34847667e45	49c34847667e45	emblemsortfilterpopup	hashes/global/bo7.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/global/bo4.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/global/bo6.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/global/bo6sp.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/global/bo7.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/global/mwiii.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/scr/bo4.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/scr/bo6.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/scr/bocw.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/scr/mwiii.csv	exact64
33732819300680aa	732819300680aa	hit	hashes/xassets/strings.csv	masked56
337807e732b369bf	7807e732b369bf	lua_menu_mp/open	hashes/global/bo7.csv	exact64
337807e732b369bf	7807e732b369bf	lua_menu_mp/open	hashes/global/mwiii.csv	exact64
33839a06b7e1fc97	839a06b7e1fc97	icon_social_plat_xbox	hashes/global/bo6.csv	exact64
33839a06b7e1fc97	839a06b7e1fc97	icon_social_plat_xbox	hashes/global/bo6sp.csv	exact64
33839a06b7e1fc97	839a06b7e1fc97	icon_social_plat_xbox	hashes/global/bo7.csv	exact64
33839a06b7e1fc97	839a06b7e1fc97	icon_social_plat_xbox	hashes/global/mwiii.csv	exact64
33839a06b7e1fc97	839a06b7e1fc97	icon_social_plat_xbox	hashes/xassets/ximages_mw5.csv	masked56
33844609929d32e2	844609929d32e2	watermarkdefault	hashes/global/bo7.csv	exact64
339b09905068590e	9b09905068590e	ui/parallax.lua	hashes/global/bo6.csv	exact64
339b09905068590e	9b09905068590e	ui/parallax.lua	hashes/global/bo6sp.csv	exact64
339b09905068590e	9b09905068590e	ui/parallax.lua	hashes/global/bo7.csv	exact64
339b09905068590e	9b09905068590e	ui/parallax.lua	hashes/global/mwiii.csv	exact64
339b09905068590e	9b09905068590e	ui/parallax.lua	hashes/lua/bo6.csv	exact64
339e5190debcd10b	9e5190debcd10b	ui_hud_common_circle	hashes/global/bo6.csv	exact64
339e5190debcd10b	9e5190debcd10b	ui_hud_common_circle	hashes/global/bo6sp.csv	exact64
339e5190debcd10b	9e5190debcd10b	ui_hud_common_circle	hashes/global/bo7.csv	exact64
339e5190debcd10b	9e5190debcd10b	ui_hud_common_circle	hashes/global/mwiii.csv	exact64
33a1b1f344be8d0a	a1b1f344be8d0a	hud_reticle_thermal_s_03	hashes/global/bo6.csv	exact64
33a1b1f344be8d0a	a1b1f344be8d0a	hud_reticle_thermal_s_03	hashes/global/bo6sp.csv	exact64
33a1b1f344be8d0a	a1b1f344be8d0a	hud_reticle_thermal_s_03	hashes/global/bo7.csv	exact64
33a1b1f344be8d0a	a1b1f344be8d0a	hud_reticle_thermal_s_03	hashes/global/mwiii.csv	exact64
33a1b1f344be8d0a	a1b1f344be8d0a	hud_reticle_thermal_s_03	hashes/xassets/ximages_mw5.csv	masked56
33a620f317c602f5	a620f317c602f5	acquired	hashes/global/bo7.csv	exact64
33a77e5ea6d34dd3	a77e5ea6d34dd3	mapitemcolor_14	hashes/global/bo7.csv	exact64
33c7f5892be16333	c7f5892be16333	setfontsize	hashes/global/bo7.csv	exact64
33cb5394c55767a9	cb5394c55767a9	onboarding/specialist	hashes/global/bo7.csv	exact64
33cb5394c55767a9	cb5394c55767a9	onboarding/specialist	hashes/global/mwiii.csv	exact64
33db8f907dda7146	db8f907dda7146	sat_ui_wc_tier_icon_1_zone	hashes/global/bo7.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/global/bo4.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/global/bo6.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/global/bo6sp.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/global/bo7.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/global/mwiii.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/scr/bo4.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/scr/bo6.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/scr/bocw.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/scr/mwiii.csv	exact64
33e164ce08d58747	e164ce08d58747	killstreak	hashes/xassets/strings.csv	masked56
33e76cdac69ace61	e76cdac69ace61	LOOT_MP/QUALITY_4	hashes/global/bo6.csv	exact64
33e76cdac69ace61	e76cdac69ace61	loot_mp/quality_4	hashes/global/bo6sp.csv	exact64
33e76cdac69ace61	e76cdac69ace61	loot_mp/quality_4	hashes/global/bo7.csv	exact64
33e76cdac69ace61	e76cdac69ace61	loot_mp/quality_4	hashes/global/mwiii.csv	exact64
33e76ddac69ad014	e76ddac69ad014	LOOT_MP/QUALITY_3	hashes/global/bo6.csv	exact64
33e76ddac69ad014	e76ddac69ad014	loot_mp/quality_3	hashes/global/bo6sp.csv	exact64
33e76ddac69ad014	e76ddac69ad014	loot_mp/quality_3	hashes/global/bo7.csv	exact64
33e76ddac69ad014	e76ddac69ad014	loot_mp/quality_3	hashes/global/mwiii.csv	exact64
33e76edac69ad1c7	e76edac69ad1c7	LOOT_MP/QUALITY_2	hashes/global/bo6.csv	exact64
33e76edac69ad1c7	e76edac69ad1c7	loot_mp/quality_2	hashes/global/bo6sp.csv	exact64
33e76edac69ad1c7	e76edac69ad1c7	loot_mp/quality_2	hashes/global/bo7.csv	exact64
33e76edac69ad1c7	e76edac69ad1c7	loot_mp/quality_2	hashes/global/mwiii.csv	exact64
33e76fdac69ad37a	e76fdac69ad37a	LOOT_MP/QUALITY_1	hashes/global/bo6.csv	exact64
33e76fdac69ad37a	e76fdac69ad37a	loot_mp/quality_1	hashes/global/bo6sp.csv	exact64
33e76fdac69ad37a	e76fdac69ad37a	loot_mp/quality_1	hashes/global/bo7.csv	exact64
33e76fdac69ad37a	e76fdac69ad37a	loot_mp/quality_1	hashes/global/mwiii.csv	exact64
33e770dac69ad52d	e770dac69ad52d	LOOT_MP/QUALITY_0	hashes/global/bo6.csv	exact64
33e770dac69ad52d	e770dac69ad52d	loot_mp/quality_0	hashes/global/bo6sp.csv	exact64
33e770dac69ad52d	e770dac69ad52d	loot_mp/quality_0	hashes/global/bo7.csv	exact64
33e770dac69ad52d	e770dac69ad52d	loot_mp/quality_0	hashes/global/mwiii.csv	exact64
33e7a3a02bec31d7	e7a3a02bec31d7	icon_global_invitation	hashes/global/bo6.csv	exact64
33e7a3a02bec31d7	e7a3a02bec31d7	icon_global_invitation	hashes/global/bo6sp.csv	exact64
33e7a3a02bec31d7	e7a3a02bec31d7	icon_global_invitation	hashes/global/bo7.csv	exact64
33e7a3a02bec31d7	e7a3a02bec31d7	icon_global_invitation	hashes/global/mwiii.csv	exact64
33e7a3a02bec31d7	e7a3a02bec31d7	icon_global_invitation	hashes/xassets/ximages_mw5.csv	masked56
33f26946a350e339	f26946a350e339	wcexfil	hashes/global/bo7.csv	exact64
33fb00dde940cbbf	fb00dde940cbbf	contextual_action:operator_execution	hashes/global/bo7.csv	exact64
3400b518ebb022b0	00b518ebb022b0	leftstick	hashes/scr/bocw.csv	exact64
340f74f22750838d	0f74f22750838d	hudcustomizationlayoutstab	hashes/global/bo7.csv	exact64
34385e42f9e21dfe	385e42f9e21dfe	icon_social_plat_steam	hashes/global/bo6.csv	exact64
34385e42f9e21dfe	385e42f9e21dfe	icon_social_plat_steam	hashes/global/bo6sp.csv	exact64
34385e42f9e21dfe	385e42f9e21dfe	icon_social_plat_steam	hashes/global/bo7.csv	exact64
34385e42f9e21dfe	385e42f9e21dfe	icon_social_plat_steam	hashes/global/mwiii.csv	exact64
34385e42f9e21dfe	385e42f9e21dfe	icon_social_plat_steam	hashes/xassets/ximages_mw5.csv	masked56
344031de12c5d48c	4031de12c5d48c	ui/utils/weaponutils.lua	hashes/global/bo6.csv	exact64
344031de12c5d48c	4031de12c5d48c	ui/utils/weaponutils.lua	hashes/global/bo6sp.csv	exact64
344031de12c5d48c	4031de12c5d48c	ui/utils/weaponutils.lua	hashes/global/bo7.csv	exact64
344031de12c5d48c	4031de12c5d48c	ui/utils/weaponutils.lua	hashes/global/mwiii.csv	exact64
344031de12c5d48c	4031de12c5d48c	ui/utils/weaponutils.lua	hashes/lua/bo6.csv	exact64
3454e827077ebeb0	54e827077ebeb0	gobblegumsamount	hashes/global/bo7.csv	exact64
3458f21a8a60da40	58f21a8a60da40	cas/blueprints	hashes/global/mwiii.csv	exact64
346faba13e586eda	6faba13e586eda	lua_menu/mute_all	hashes/global/bo7.csv	exact64
346faba13e586eda	6faba13e586eda	lua_menu/mute_all	hashes/global/mwiii.csv	exact64
348938880273429a	8938880273429a	ui/utils/filterutils.lua	hashes/global/bo6.csv	exact64
348938880273429a	8938880273429a	ui/utils/filterutils.lua	hashes/global/bo6sp.csv	exact64
348938880273429a	8938880273429a	ui/utils/filterutils.lua	hashes/global/bo7.csv	exact64
348938880273429a	8938880273429a	ui/utils/filterutils.lua	hashes/global/mwiii.csv	exact64
348938880273429a	8938880273429a	ui/utils/filterutils.lua	hashes/lua/bo6.csv	exact64
3497c5afb7e91a49	97c5afb7e91a49	onlinecountlabel	hashes/global/bo7.csv	exact64
34a67a7826a12cb3	a67a7826a12cb3	lua_menu/cod_points	hashes/global/bo7.csv	exact64
34a67a7826a12cb3	a67a7826a12cb3	lua_menu/cod_points	hashes/global/mwiii.csv	exact64
34a7c91e3ffb7e01	a7c91e3ffb7e01	isnewunlock	hashes/global/bo7.csv	exact64
34a92b03f0597f32	a92b03f0597f32	tab_bg_cap_left	hashes/global/bo6.csv	exact64
34a92b03f0597f32	a92b03f0597f32	tab_bg_cap_left	hashes/global/bo6sp.csv	exact64
34a92b03f0597f32	a92b03f0597f32	tab_bg_cap_left	hashes/global/bo7.csv	exact64
34a92b03f0597f32	a92b03f0597f32	tab_bg_cap_left	hashes/global/mwiii.csv	exact64
34ac5cd4d0986212	ac5cd4d0986212	loot_mp/load_screen	hashes/global/bo7.csv	exact64
34b255242a4ebd6e	b255242a4ebd6e	dynamic	hashes/global/bo4.csv	exact64
34b255242a4ebd6e	b255242a4ebd6e	dynamic	hashes/global/bo6.csv	exact64
34b255242a4ebd6e	b255242a4ebd6e	dynamic	hashes/global/bo7.csv	exact64
34b255242a4ebd6e	b255242a4ebd6e	dynamic	hashes/scr/bo4.csv	exact64
34b89bf453a4a345	b89bf453a4a345	ui/utils/styleutils.lua	hashes/global/bo6.csv	exact64
34b89bf453a4a345	b89bf453a4a345	ui/utils/styleutils.lua	hashes/global/bo6sp.csv	exact64
34b89bf453a4a345	b89bf453a4a345	ui/utils/styleutils.lua	hashes/global/bo7.csv	exact64
34b89bf453a4a345	b89bf453a4a345	ui/utils/styleutils.lua	hashes/global/mwiii.csv	exact64
34b89bf453a4a345	b89bf453a4a345	ui/utils/styleutils.lua	hashes/lua/bo6.csv	exact64
34b904e1536ccb31	b904e1536ccb31	menu/delete	hashes/global/bo6.csv	exact64
34b904e1536ccb31	b904e1536ccb31	menu/delete	hashes/global/bo6sp.csv	exact64
34b904e1536ccb31	b904e1536ccb31	menu/delete	hashes/global/bo7.csv	exact64
34b904e1536ccb31	b904e1536ccb31	menu/delete	hashes/global/mwiii.csv	exact64
34caabaed494430c	caabaed494430c	hud_reticle_glow_minireddot04	hashes/global/bo6.csv	exact64
34caabaed494430c	caabaed494430c	hud_reticle_glow_minireddot04	hashes/global/bo6sp.csv	exact64
34caabaed494430c	caabaed494430c	hud_reticle_glow_minireddot04	hashes/global/bo7.csv	exact64
34caabaed494430c	caabaed494430c	hud_reticle_glow_minireddot04	hashes/global/mwiii.csv	exact64
34caabaed494430c	caabaed494430c	hud_reticle_glow_minireddot04	hashes/xassets/ximages_mw5.csv	masked56
34d800d38419ae53	d800d38419ae53	tertiaryweapon	hashes/global/bo7.csv	exact64
34e18e3938e312a4	e18e3938e312a4	notificationcommon:manual_import_settings	hashes/global/bo7.csv	exact64
34e916e805f00909	e916e805f00909	ui/utils/aarprogressionutils.lua	hashes/global/bo6.csv	exact64
34e916e805f00909	e916e805f00909	ui/utils/aarprogressionutils.lua	hashes/global/bo6sp.csv	exact64
34e916e805f00909	e916e805f00909	ui/utils/aarprogressionutils.lua	hashes/global/bo7.csv	exact64
34e916e805f00909	e916e805f00909	ui/utils/aarprogressionutils.lua	hashes/lua/bo6.csv	exact64
34e99d76db2ac105	e99d76db2ac105	fieldupgrade	hashes/global/bo6.csv	exact64
34e99d76db2ac105	e99d76db2ac105	fieldupgrade	hashes/global/bo7.csv	exact64
34e99d76db2ac105	e99d76db2ac105	fieldupgrade	hashes/scr/bocw.csv	exact64
34e99d76db2ac105	e99d76db2ac105	fieldupgrade	hashes/xassets/strings.csv	masked56
34fb48a4edf9440e	fb48a4edf9440e	circles	hashes/global/bo4.csv	exact64
34fb48a4edf9440e	fb48a4edf9440e	circles	hashes/scr/bo4.csv	exact64
34fb48a4edf9440e	fb48a4edf9440e	circles	hashes/scr/bocw.csv	exact64
34fc854b1e29dd2d	fc854b1e29dd2d	menu/veteran	hashes/global/bo6.csv	exact64
34fc854b1e29dd2d	fc854b1e29dd2d	menu/veteran	hashes/global/bo6sp.csv	exact64
34fc854b1e29dd2d	fc854b1e29dd2d	menu/veteran	hashes/global/bo7.csv	exact64
34fc854b1e29dd2d	fc854b1e29dd2d	menu/veteran	hashes/global/mwiii.csv	exact64
3500115574d45a6c	00115574d45a6c	hud_reticle_06_h	hashes/global/bo6.csv	exact64
3500115574d45a6c	00115574d45a6c	hud_reticle_06_h	hashes/global/bo6sp.csv	exact64
3500115574d45a6c	00115574d45a6c	hud_reticle_06_h	hashes/global/bo7.csv	exact64
3500115574d45a6c	00115574d45a6c	hud_reticle_06_h	hashes/global/mwiii.csv	exact64
3500115574d45a6c	00115574d45a6c	hud_reticle_06_h	hashes/global/mwiii.csv	masked56
3500115574d45a6c	00115574d45a6c	hud_reticle_06_h	hashes/xassets/ximages_mw5.csv	masked56
3500185574d46651	00185574d46651	hud_reticle_06_g	hashes/global/bo6.csv	exact64
3500185574d46651	00185574d46651	hud_reticle_06_g	hashes/global/bo6sp.csv	exact64
3500185574d46651	00185574d46651	hud_reticle_06_g	hashes/global/bo7.csv	exact64
3500185574d46651	00185574d46651	hud_reticle_06_g	hashes/global/mwiii.csv	exact64
3500185574d46651	00185574d46651	hud_reticle_06_g	hashes/xassets/ximages_mw5.csv	masked56
35001b5574d46b6a	001b5574d46b6a	hud_reticle_06_b	hashes/global/bo6.csv	exact64
35001b5574d46b6a	001b5574d46b6a	hud_reticle_06_b	hashes/global/bo6sp.csv	exact64
35001b5574d46b6a	001b5574d46b6a	hud_reticle_06_b	hashes/global/bo7.csv	exact64
35001b5574d46b6a	001b5574d46b6a	hud_reticle_06_b	hashes/global/mwiii.csv	exact64
35001b5574d46b6a	001b5574d46b6a	hud_reticle_06_b	hashes/global/mwiii.csv	masked56
35001b5574d46b6a	001b5574d46b6a	hud_reticle_06_b	hashes/xassets/ximages_mw5.csv	masked56
3501b670356e053a	01b670356e053a	ui/utils/lootutils.lua	hashes/global/bo6.csv	exact64
3501b670356e053a	01b670356e053a	ui/utils/lootutils.lua	hashes/global/bo6sp.csv	exact64
3501b670356e053a	01b670356e053a	ui/utils/lootutils.lua	hashes/global/bo7.csv	exact64
3501b670356e053a	01b670356e053a	ui/utils/lootutils.lua	hashes/global/mwiii.csv	exact64
3501b670356e053a	01b670356e053a	ui/utils/lootutils.lua	hashes/lua/bo6.csv	exact64
350ba04af5dee597	0ba04af5dee597	ui/utils/gameplaystatsutils.lua	hashes/global/bo6.csv	exact64
350ba04af5dee597	0ba04af5dee597	ui/utils/gameplaystatsutils.lua	hashes/global/bo6sp.csv	exact64
350ba04af5dee597	0ba04af5dee597	ui/utils/gameplaystatsutils.lua	hashes/global/bo7.csv	exact64
350ba04af5dee597	0ba04af5dee597	ui/utils/gameplaystatsutils.lua	hashes/global/mwiii.csv	exact64
350ba04af5dee597	0ba04af5dee597	ui/utils/gameplaystatsutils.lua	hashes/lua/bo6.csv	exact64
350eb8a6b188fa81	0eb8a6b188fa81	purchasemenulist	hashes/global/bo6.csv	exact64
350eb8a6b188fa81	0eb8a6b188fa81	purchasemenulist	hashes/global/bo7.csv	exact64
350eb8a6b188fa81	0eb8a6b188fa81	purchasemenulist	hashes/global/mwiii.csv	exact64
352680049bfd681f	2680049bfd681f	teamscores	hashes/global/bo4.csv	exact64
352680049bfd681f	2680049bfd681f	teamscores	hashes/global/bo6.csv	exact64
352680049bfd681f	2680049bfd681f	teamscores	hashes/global/bo6sp.csv	exact64
352680049bfd681f	2680049bfd681f	teamscores	hashes/global/bo7.csv	exact64
352680049bfd681f	2680049bfd681f	teamscores	hashes/scr/bo4.csv	exact64
352680049bfd681f	2680049bfd681f	teamscores	hashes/scr/bo6.csv	exact64
352680049bfd681f	2680049bfd681f	teamscores	hashes/scr/bocw.csv	exact64
353ab2195905975e	3ab2195905975e	missions	hashes/global/bo6.csv	exact64
353ab2195905975e	3ab2195905975e	missions	hashes/global/bo6sp.csv	exact64
353ab2195905975e	3ab2195905975e	missions	hashes/global/bo7.csv	exact64
353ab2195905975e	3ab2195905975e	missions	hashes/scr/bo6.csv	exact64
353ab2195905975e	3ab2195905975e	missions	hashes/scr/bocw.csv	exact64
354349d14f516332	4349d14f516332	options/color_customization	hashes/global/bo6.csv	exact64
354349d14f516332	4349d14f516332	options/color_customization	hashes/global/bo6sp.csv	exact64
354349d14f516332	4349d14f516332	options/color_customization	hashes/global/bo7.csv	exact64
354349d14f516332	4349d14f516332	options/color_customization	hashes/global/mwiii.csv	exact64
354349d14f516332	4349d14f516332	options/color_customization	hashes/xassets/xassets_bo6.csv	exact64
354b0fa6843770d6	4b0fa6843770d6	lua_menu/year	hashes/global/bo7.csv	exact64
354b0fa6843770d6	4b0fa6843770d6	lua_menu/year	hashes/global/mwiii.csv	exact64
354c9534d2cdc8b2	4c9534d2cdc8b2	loadoutitemdetails	hashes/global/bo7.csv	exact64
3558e88fd7072266	58e88fd7072266	acceptfriendrequest	hashes/global/bo7.csv	exact64
3560fae7e4af3345	60fae7e4af3345	ui_button_kbm_mouseclick4_border	hashes/global/bo6.csv	exact64
3560fae7e4af3345	60fae7e4af3345	ui_button_kbm_mouseclick4_border	hashes/global/bo6sp.csv	exact64
3560fae7e4af3345	60fae7e4af3345	ui_button_kbm_mouseclick4_border	hashes/global/bo7.csv	exact64
3560fae7e4af3345	60fae7e4af3345	ui_button_kbm_mouseclick4_border	hashes/global/mwiii.csv	exact64
3569a7c6c66dd4a9	69a7c6c66dd4a9	hud_glow	hashes/global/bo6.csv	exact64
3569a7c6c66dd4a9	69a7c6c66dd4a9	hud_glow	hashes/global/bo6sp.csv	exact64
3569a7c6c66dd4a9	69a7c6c66dd4a9	hud_glow	hashes/global/bo7.csv	exact64
3569a7c6c66dd4a9	69a7c6c66dd4a9	hud_glow	hashes/global/mwiii.csv	exact64
3569a7c6c66dd4a9	69a7c6c66dd4a9	hud_glow	hashes/xassets/ximages_mw5.csv	masked56
35759441acb158ae	759441acb158ae	ui/generated/widgets/ingame/reticles/ret_cer_loot_s4dadler.lua	hashes/global/bo6.csv	exact64
35759441acb158ae	759441acb158ae	ui/generated/widgets/ingame/reticles/ret_cer_loot_s4dadler.lua	hashes/global/bo7.csv	exact64
35759441acb158ae	759441acb158ae	ui/generated/widgets/ingame/reticles/ret_cer_loot_s4dadler.lua	hashes/lua/bo6.csv	exact64
35770648b7bbff4f	770648b7bbff4f	loadout/options	hashes/global/bo7.csv	exact64
357cfc2c2d230966	7cfc2c2d230966	options/native	hashes/global/bo6.csv	exact64
357cfc2c2d230966	7cfc2c2d230966	options/native	hashes/global/bo6sp.csv	exact64
357cfc2c2d230966	7cfc2c2d230966	options/native	hashes/global/bo7.csv	exact64
357cfc2c2d230966	7cfc2c2d230966	options/native	hashes/xassets/xassets_bo6.csv	exact64
357ea9cb6773bf05	7ea9cb6773bf05	training_course_fail_hint_string_index	hashes/global/bo7.csv	exact64
3583cec29d765db8	83cec29d765db8	ui/generated/datasources/input.lua	hashes/global/bo6.csv	exact64
3583cec29d765db8	83cec29d765db8	ui/generated/datasources/input.lua	hashes/global/bo6sp.csv	exact64
3583cec29d765db8	83cec29d765db8	ui/generated/datasources/input.lua	hashes/global/bo7.csv	exact64
3583cec29d765db8	83cec29d765db8	ui/generated/datasources/input.lua	hashes/global/mwiii.csv	exact64
3583cec29d765db8	83cec29d765db8	ui/generated/datasources/input.lua	hashes/lua/bo6.csv	exact64
3585c62bc27e6f1f	85c62bc27e6f1f	reticledata	hashes/global/bo6.csv	exact64
3585c62bc27e6f1f	85c62bc27e6f1f	reticledata	hashes/global/bo6sp.csv	exact64
3585c62bc27e6f1f	85c62bc27e6f1f	reticledata	hashes/global/bo7.csv	exact64
3585c62bc27e6f1f	85c62bc27e6f1f	reticledata	hashes/global/mwiii.csv	exact64
358c16ea71bda210	8c16ea71bda210	onboarding_intel_mission_2	hashes/global/bo6.csv	exact64
358c16ea71bda210	8c16ea71bda210	onboarding_intel_mission_2	hashes/global/bo6sp.csv	exact64
358c16ea71bda210	8c16ea71bda210	onboarding_intel_mission_2	hashes/global/bo7.csv	exact64
358c16ea71bda210	8c16ea71bda210	onboarding_intel_mission_2	hashes/global/mwiii.csv	exact64
358c16ea71bda210	8c16ea71bda210	onboarding_intel_mission_2	hashes/xassets/ximages_mw5.csv	masked56
358c17ea71bda3c3	8c17ea71bda3c3	onboarding_intel_mission_3	hashes/global/bo6.csv	exact64
358c17ea71bda3c3	8c17ea71bda3c3	onboarding_intel_mission_3	hashes/global/bo6sp.csv	exact64
358c17ea71bda3c3	8c17ea71bda3c3	onboarding_intel_mission_3	hashes/global/bo7.csv	exact64
358c17ea71bda3c3	8c17ea71bda3c3	onboarding_intel_mission_3	hashes/global/mwiii.csv	exact64
358c17ea71bda3c3	8c17ea71bda3c3	onboarding_intel_mission_3	hashes/xassets/ximages_mw5.csv	masked56
358c19ea71bda729	8c19ea71bda729	onboarding_intel_mission_1	hashes/global/bo6.csv	exact64
358c19ea71bda729	8c19ea71bda729	onboarding_intel_mission_1	hashes/global/bo6sp.csv	exact64
358c19ea71bda729	8c19ea71bda729	onboarding_intel_mission_1	hashes/global/bo7.csv	exact64
358c19ea71bda729	8c19ea71bda729	onboarding_intel_mission_1	hashes/global/mwiii.csv	exact64
358c19ea71bda729	8c19ea71bda729	onboarding_intel_mission_1	hashes/xassets/ximages_mw5.csv	masked56
35911eb04f08d60b	911eb04f08d60b	ismelee	hashes/xassets/strings.csv	masked56
359413a2510e01e8	9413a2510e01e8	getprogress	hashes/global/bo7.csv	exact64
35998ac9ca1c678b	998ac9ca1c678b	hasperk	hashes/global/bo6sp.csv	exact64
35998ac9ca1c678b	998ac9ca1c678b	hasperk	hashes/scr/bo6.csv	exact64
35a09c3abd5dbefb	a09c3abd5dbefb	navigationtype	hashes/global/bo7.csv	exact64
35abb66f880167e1	abb66f880167e1	lua_menu/go_back	hashes/global/bo7.csv	exact64
35abb66f880167e1	abb66f880167e1	lua_menu/go_back	hashes/global/mwiii.csv	exact64
35c0eac64ae8c8b7	c0eac64ae8c8b7	vehicles/razorback	hashes/global/bo6.csv	exact64
35c0eac64ae8c8b7	c0eac64ae8c8b7	vehicles/razorback	hashes/global/bo6sp.csv	exact64
35c0eac64ae8c8b7	c0eac64ae8c8b7	vehicles/razorback	hashes/global/bo7.csv	exact64
35c0eac64ae8c8b7	c0eac64ae8c8b7	vehicles/razorback	hashes/global/mwiii.csv	exact64
35c0eac64ae8c8b7	c0eac64ae8c8b7	vehicles/razorback	hashes/xassets/xassets_bo6.csv	exact64
35e73d90ba4e11b4	e73d90ba4e11b4	leftbackground	hashes/global/bo7.csv	exact64
35f56642c26d19b9	f56642c26d19b9	notifications/dismiss	hashes/global/bo7.csv	exact64
35f92b38d0488aa0	f92b38d0488aa0	ui/weburimanager.lua	hashes/global/bo6.csv	exact64
35f92b38d0488aa0	f92b38d0488aa0	ui/weburimanager.lua	hashes/global/bo6sp.csv	exact64
35f92b38d0488aa0	f92b38d0488aa0	ui/weburimanager.lua	hashes/global/bo7.csv	exact64
35f92b38d0488aa0	f92b38d0488aa0	ui/weburimanager.lua	hashes/global/mwiii.csv	exact64
35f92b38d0488aa0	f92b38d0488aa0	ui/weburimanager.lua	hashes/lua/bo6.csv	exact64
35fa316f39c7d4c5	fa316f39c7d4c5	loot_mp/role	hashes/global/bo7.csv	exact64
35fa316f39c7d4c5	fa316f39c7d4c5	loot_mp/role	hashes/global/mwiii.csv	exact64
36074da6538413df	074da6538413df	confirmbutton	hashes/global/bo7.csv	exact64
361ce27ba0208918	1ce27ba0208918	notargets	hashes/global/bo7.csv	exact64
